title,rating,year,actors,runtime,url
Dhruva,7.8,2016,Ram Charan;Arvind Swamy;Rakul Preet Singh;Olga Andrievskaya,165 ,https://www.imdb.com//title/tt6027478/
Hidden Figures,7.8,2016,Taraji P. Henson;Octavia Spencer;Janelle Monáe;Kevin Costner,127 ,https://www.imdb.com//title/tt4846340/
Perfetti sconosciuti,7.8,2016,Giuseppe Battiston;Anna Foglietta;Marco Giallini;Edoardo Leo,96 ,https://www.imdb.com//title/tt4901306/
Mr. Church,7.7,2016,Eddie Murphy;Britt Robertson;Natascha McElhone;Xavier Samuel,104 ,https://www.imdb.com//title/tt4196848/
Kapoor & Sons,7.7,2016,Rishi Kapoor;Rajat Kapoor;Ratna Pathak Shah;Fawad Khan,132 ,https://www.imdb.com//title/tt4900716/
Forushande,7.7,2016,Shahab Hosseini;Taraneh Alidoosti;Babak Karimi;Mina Sadati,124 ,https://www.imdb.com//title/tt5186714/
Doua lozuri,7.7,2016,Dorian Boguta;Dragos Bucur;Alexandru Papadopol;Andi Vasluianu,86 ,https://www.imdb.com//title/tt5700224/
Visaaranai,8.5,2015,Dinesh;Samuthirakani;Anandhi;Murugadass,117 ,https://www.imdb.com//title/tt4991384/
Thani Oruvan,8.4,2015,Jayam Ravi;Arvind Swamy;Nayanthara;Nassar,160 ,https://www.imdb.com//title/tt4987556/
Papanasam,8.4,2015,Kamal Haasan;Gautami;Nivetha Thomas;Esther Anil,179 ,https://www.imdb.com//title/tt4429128/
Nil Battey Sannata,8.3,2015,Swara Bhaskar;Ratna Pathak Shah;Riya Shukla;Pankaj Tripathi,100 ,https://www.imdb.com//title/tt5005684/
Premam,8.3,2015,Nivin Pauly;Sai Pallavi;Madonna Sebastian;S.V. Krishna Shankar,156 ,https://www.imdb.com//title/tt4679210/
Talvar,8.2,2015,Irrfan Khan;Konkona Sen Sharma;Neeraj Kabi;Sohum Shah,132 ,https://www.imdb.com//title/tt4934950/
Masaan,8.2,2015,Richa Chadha;Sanjay Mishra;Vicky Kaushal;Pankaj Tripathi,109 ,https://www.imdb.com//title/tt4635372/
RangiTaranga,8.2,2015,Nirup Bhandari;Radhika Narayan;Avantika Shetty;Sai Kumar,149 ,https://www.imdb.com//title/tt4432480/
Drishyam,8.2,2015,Ajay Devgn;Shriya Saran;Tabu;Rajat Kapoor,163 ,https://www.imdb.com//title/tt4430212/
Spotlight,8.1,2015,Mark Ruffalo;Michael Keaton;Rachel McAdams;Liev Schreiber,129 ,https://www.imdb.com//title/tt1895587/
Binnenstebuiten,8.1,2015,Amy Poehler;Bill Hader;Lewis Black;Mindy Kaling,95 ,https://www.imdb.com//title/tt2096673/
Mad Max: Fury Road,8.1,2015,Tom Hardy;Charlize Theron;Nicholas Hoult;Zoë Kravitz,120 ,https://www.imdb.com//title/tt1392190/
Room,8.1,2015,Brie Larson;Jacob Tremblay;Sean Bridgers;Wendy Crewson,118 ,https://www.imdb.com//title/tt3170832/
Sarmasik,8.1,2015,Nadir Saribacak;Hakan Karsak;Kadir Çermik;Özgür Emre Yildirim,104 ,https://www.imdb.com//title/tt4309356/
Charlie,8,2015,Dulquer Salmaan;Parvathy Thiruvothu;Aparna Gopinath;Nedumudi Venu,130 ,https://www.imdb.com//title/tt5082014/
Uppi 2,8,2015,Upendra;Kristina Akheeva;Parul Yadav;Sayaji Shinde,135 ,https://www.imdb.com//title/tt4833824/
Bãhubali: The Beginning,8,2015,Prabhas;Rana Daggubati;Ramya Krishnan;Sathyaraj,159 ,https://www.imdb.com//title/tt2631186/
The Revenant,8,2015,Leonardo DiCaprio;Tom Hardy;Will Poulter;Domhnall Gleeson,156 ,https://www.imdb.com//title/tt1663202/
Manjhi: The Mountain Man,8,2015,Nawazuddin Siddiqui;Radhika Apte;Ashutosh Acharya;Shahzad Ahmed,120 ,https://www.imdb.com//title/tt3449292/
The Martian,8,2015,Matt Damon;Jessica Chastain;Kristen Wiig;Kate Mara,144 ,https://www.imdb.com//title/tt3659388/
Baby,8,2015,Akshay Kumar;Danny Denzongpa;Rana Daggubati;Taapsee Pannu,159 ,https://www.imdb.com//title/tt3848892/
Bajrangi Bhaijaan,8,2015,Salman Khan;Harshaali Malhotra;Nawazuddin Siddiqui;Kareena Kapoor,163 ,https://www.imdb.com//title/tt3863552/
El abrazo de la serpiente,7.9,2015,Nilbio Torres;Jan Bijvoet;Antonio Bolívar;Brionne Davis,125 ,https://www.imdb.com//title/tt4285496/
Bizim Hikaye,7.9,2015,Cansel Elcin;Luk Piyes;Sera Tokdemir;Naz Elmas,97 ,https://www.imdb.com//title/tt4558362/
Boruto: Naruto the Movie,7.9,2015,Yûko Sanpei;Kokoro Kikuchi;Ryûichi Kijima;Junko Takeuchi,95 ,https://www.imdb.com//title/tt4618398/
Que Horas Ela Volta?,7.8,2015,Regina Casé;Helena Albergaria;Michel Joelsas;Camila Márdila,112 ,https://www.imdb.com//title/tt3742378/
Bilal: A New Breed of Hero,7.8,2015,Adewale Akinnuoye-Agbaje;Ian McShane;China Anne McClain;Thomas Ian Nicholas,105 ,https://www.imdb.com//title/tt3576728/
The Hateful Eight,7.8,2015,Samuel L. Jackson;Kurt Russell;Jennifer Jason Leigh;Walton Goggins,168 ,https://www.imdb.com//title/tt3460252/
Aligarh,7.8,2015,Manoj Bajpayee;Rajkummar Rao;Ashish Vidyarthi;Balaji Gauri,114 ,https://www.imdb.com//title/tt5121000/
Star Wars: Episode VII - The Force Awakens,7.8,2015,Daisy Ridley;John Boyega;Oscar Isaac;Domhnall Gleeson,138 ,https://www.imdb.com//title/tt2488496/
Under sandet,7.8,2015,Roland Møller;Louis Hofmann;Joel Basman;Mikkel Boe Følsgaard,100 ,https://www.imdb.com//title/tt3841424/
Straight Outta Compton,7.8,2015,O'Shea Jackson Jr.;Corey Hawkins;Jason Mitchell;Neil Brown Jr.,147 ,https://www.imdb.com//title/tt1398426/
The Big Short,7.8,2015,Christian Bale;Steve Carell;Ryan Gosling;Brad Pitt,130 ,https://www.imdb.com//title/tt1596363/
Een man die Ove heet,7.7,2015,Rolf Lassgård;Bahar Pars;Filip Berg;Ida Engvoll,116 ,https://www.imdb.com//title/tt4080728/
Me and Earl and the Dying Girl,7.7,2015,Thomas Mann;RJ Cyler;Olivia Cooke;Nick Offerman,105 ,https://www.imdb.com//title/tt2582496/
Detective Byomkesh Bakshy!,7.7,2015,Sushant Singh Rajput;Anand Tiwari;Neeraj Kabi;Divya Menon,139 ,https://www.imdb.com//title/tt3447364/
Le Petit Prince,7.7,2015,Jeff Bridges;Mackenzie Foy;Rachel McAdams;Marion Cotillard,108 ,https://www.imdb.com//title/tt1754656/
Beasts of No Nation,7.7,2015,Abraham Attah;Emmanuel Affadzi;Ricky Adelayitor;Andrew Adote,137 ,https://www.imdb.com//title/tt1365050/
Interstellar,8.6,2014,Matthew McConaughey;Anne Hathaway;Jessica Chastain;Mackenzie Foy,169 ,https://www.imdb.com//title/tt0816692/
Whiplash,8.5,2014,Miles Teller;J.K. Simmons;Melissa Benoist;Paul Reiser,106 ,https://www.imdb.com//title/tt2582802/
Kaakkaa Muttai,8.4,2014,Ramesh;J. Vignesh;Aishwarya Rajesh;Ramesh Thilak,91 ,https://www.imdb.com//title/tt3973410/
Ulidavaru Kandanthe,8.4,2014,Kishore Kumar G.;Rakshit Shetty;Thara;Achyuth Kumar,154 ,https://www.imdb.com//title/tt3394420/
Wheels,8.4,2014,Donavon Warren;Patrick Hume;Diana Gettinger;Kevin McCorkle,115 ,https://www.imdb.com//title/tt2170667/
Bangalore Days,8.3,2014,Nazriya Nazim;Nivin Pauly;Dulquer Salmaan;Fahadh Faasil,171 ,https://www.imdb.com//title/tt3668162/
Jigarthanda,8.3,2014,Siddharth;Bobby Simha;Lakshmi Menon;Nassar,171 ,https://www.imdb.com//title/tt3569782/
"Montevideo, vidimo se!",8.2,2014,Milos Bikovic;Petar Strugar;Armand Assante;Viktor Savic,141 ,https://www.imdb.com//title/tt1801071/
Relatos salvajes,8.1,2014,Darío Grandinetti;María Marull;Mónica Villa;Diego Starosta,122 ,https://www.imdb.com//title/tt3011894/
Ugramm,8.1,2014,Sri Murali;Haripriya;Thilak Shekar;Atul Kulkarni,132 ,https://www.imdb.com//title/tt3320542/
1 - Nenokkadine,8.1,2014,Mahesh Babu;Kriti Sanon;Nassar;Pradeep Singh Rawat,170 ,https://www.imdb.com//title/tt2375559/
PK,8.1,2014,Aamir Khan;Anushka Sharma;Sanjay Dutt;Boman Irani,153 ,https://www.imdb.com//title/tt2338151/
Haider,8.1,2014,Shahid Kapoor;Tabu;Shraddha Kapoor;Kay Kay Menon,160 ,https://www.imdb.com//title/tt3390572/
The Grand Budapest Hotel,8.1,2014,Ralph Fiennes;F. Murray Abraham;Mathieu Amalric;Adrien Brody,99 ,https://www.imdb.com//title/tt2278388/
Gone Girl,8.1,2014,Ben Affleck;Rosamund Pike;Neil Patrick Harris;Tyler Perry,149 ,https://www.imdb.com//title/tt2267998/
The Blue Elephant,8.1,2014,Karim Abdel Aziz;Khaled El-Sawi;Nelly Karim;Muhammad Mamdooh,170 ,https://www.imdb.com//title/tt3461252/
Song of the Sea,8.1,2014,David Rawle;Brendan Gleeson;Lisa Hannigan;Fionnula Flanagan,93 ,https://www.imdb.com//title/tt1865505/
Mommy,8.1,2014,Anne Dorval;Antoine Olivier Pilon;Suzanne Clément;Patrick Huard,139 ,https://www.imdb.com//title/tt3612616/
Kaththi,8.1,2014,Joseph Vijay;Samantha Akkineni;Neil Nitin Mukesh;Tota Roy Chowdhury,166 ,https://www.imdb.com//title/tt3801314/
Kis Uykusu,8.1,2014,Haluk Bilginer;Melisa Sözen;Demet Akbag;Ayberk Pekcan,196 ,https://www.imdb.com//title/tt2758880/
Durak,8,2014,Artyom Bystrov;Natalya Surkova;Yuriy Tsurilo;Boris Nevzorov,116 ,https://www.imdb.com//title/tt3560686/
Manam,8,2014,Akkineni Nageshwara Rao;Nagarjuna Akkineni;Naga Chaitanya Akkineni;Samantha Akkineni,163 ,https://www.imdb.com//title/tt2926068/
Guardians of the Galaxy,8,2014,Chris Pratt;Vin Diesel;Bradley Cooper;Zoe Saldana,121 ,https://www.imdb.com//title/tt2015381/
The Imitation Game,8,2014,Benedict Cumberbatch;Keira Knightley;Matthew Goode;Allen Leech,114 ,https://www.imdb.com//title/tt2084970/
Chaar Sahibzaade,8,2014,Om Puri;Harman Baweja,135 ,https://www.imdb.com//title/tt4168188/
Serbuan maut 2: Berandal,8,2014,Iko Uwais;Yayan Ruhian;Arifin Putra;Oka Antara,150 ,https://www.imdb.com//title/tt2265171/
X-Men: Days of Future Past,7.9,2014,Patrick Stewart;Ian McKellen;Hugh Jackman;James McAvoy,132 ,https://www.imdb.com//title/tt1877832/
Hoje Eu Quero Voltar Sozinho,7.9,2014,Ghilherme Lobo;Fabio Audi;Tess Amorim;Lúcia Romano,96 ,https://www.imdb.com//title/tt1702014/
Edge of Tomorrow,7.9,2014,Tom Cruise;Emily Blunt;Bill Paxton;Brendan Gleeson,113 ,https://www.imdb.com//title/tt1631867/
Boyhood,7.9,2014,Ellar Coltrane;Patricia Arquette;Ethan Hawke;Elijah Smith,165 ,https://www.imdb.com//title/tt1065073/
Itirazim Var,7.8,2014,Serhan Ergören;Serkan Keskin;Ahmet Çevik;Umut Kurt,110 ,https://www.imdb.com//title/tt3646462/
Velaiilla Pattadhari,7.8,2014,Dhanush;Saranya Ponvannan;Amala Paul;Samuthirakani,133 ,https://www.imdb.com//title/tt3822396/
Pride,7.8,2014,Bill Nighy;Imelda Staunton;Dominic West;Paddy Considine,119 ,https://www.imdb.com//title/tt3169706/
Nightcrawler,7.8,2014,Jake Gyllenhaal;Rene Russo;Bill Paxton;Riz Ahmed,117 ,https://www.imdb.com//title/tt2872718/
Hoe Tem Je Een Draak 2,7.8,2014,Jay Baruchel;Cate Blanchett;Gerard Butler;Craig Ferguson,102 ,https://www.imdb.com//title/tt1646971/
Big Hero 6,7.8,2014,Ryan Potter;Scott Adsit;Jamie Chung;T.J. Miller,102 ,https://www.imdb.com//title/tt2245084/
Gett,7.7,2014,Ronit Elkabetz;Simon Abkarian;Gabi Amrani;Dalia Beger,115 ,https://www.imdb.com//title/tt3062880/
Birdman or (The Unexpected Virtue of Ignorance),7.7,2014,Michael Keaton;Zach Galifianakis;Edward Norton;Andrea Riseborough,119 ,https://www.imdb.com//title/tt2562232/
The Fault in Our Stars,7.7,2014,Shailene Woodley;Ansel Elgort;Nat Wolff;Laura Dern,126 ,https://www.imdb.com//title/tt2582846/
Kingsman: The Secret Service,7.7,2014,Colin Firth;Taron Egerton;Samuel L. Jackson;Michael Caine,129 ,https://www.imdb.com//title/tt2802144/
Twin Peaks: The Missing Pieces,7.7,2014,Chris Isaak;Kiefer Sutherland;C.H. Evans;Sandra Kinder,91 ,https://www.imdb.com//title/tt5334704/
The Theory of Everything,7.7,2014,Eddie Redmayne;Felicity Jones;Tom Prior;Sophie Perry,123 ,https://www.imdb.com//title/tt2980516/
Omoide no Mânî,7.7,2014,Sara Takatsuki;Kasumi Arimura;Nanako Matsushima;Susumu Terajima,103 ,https://www.imdb.com//title/tt3398268/
What We Do in the Shadows,7.7,2014,Jemaine Clement;Taika Waititi;Cori Gonzalez-Macuer;Jonny Brugh,86 ,https://www.imdb.com//title/tt3416742/
Ohm Shanthi Oshaana,7.7,2014,Nazriya Nazim;Nivin Pauly;Aju Varghese;Vineeth Sreenivasan,136 ,https://www.imdb.com//title/tt3517192/
The Last: Naruto the Movie,7.7,2014,Junko Takeuchi;Nana Mizuki;Jun Fukuyama;Chie Nakamura,112 ,https://www.imdb.com//title/tt3717532/
Bogowie,7.7,2014,Tomasz Kot;Piotr Glowacki;Szymon Piotr Warszawski;Magdalena Czerwinska,120 ,https://www.imdb.com//title/tt3745620/
De Lego Film,7.7,2014,Chris Pratt;Will Ferrell;Elizabeth Banks;Will Arnett,100 ,https://www.imdb.com//title/tt1490017/
Captain America: The Winter Soldier,7.7,2014,Chris Evans;Samuel L. Jackson;Scarlett Johansson;Robert Redford,136 ,https://www.imdb.com//title/tt1843866/
Ex Machina,7.7,2014,Alicia Vikander;Domhnall Gleeson;Oscar Isaac;Sonoya Mizuno,108 ,https://www.imdb.com//title/tt0470752/
Lucia,8.3,2013,Sathish Neenasam;Sruthi Hariharan;Achyuth Kumar;Sabreen Baker,135 ,https://www.imdb.com//title/tt2358592/
So-won,8.3,2013,Re Lee;Sol Kyung-gu;Ji-won Uhm;Kim Hae-sook,122 ,https://www.imdb.com//title/tt3153634/
Soodhu Kavvum,8.3,2013,Vijay Sethupathi;Sanchita Shetty;Radha Ravi;M.S. Bhaskar,135 ,https://www.imdb.com//title/tt2877108/
Drishyam,8.3,2013,Mohanlal;Meena;Asha Sharath;Ansiba,160 ,https://www.imdb.com//title/tt3417422/
The Wolf of Wall Street,8.2,2013,Leonardo DiCaprio;Jonah Hill;Margot Robbie;Matthew McConaughey,180 ,https://www.imdb.com//title/tt0993846/
Mandariinid,8.2,2013,Lembit Ulfsak;Elmo Nüganen;Giorgi Nakashidze;Misha Meskhi,87 ,https://www.imdb.com//title/tt2991224/
Queen,8.2,2013,Kangana Ranaut;Rajkummar Rao;Lisa Haydon;Jeffrey Ho,146 ,https://www.imdb.com//title/tt3322420/
Bhaag Milkha Bhaag,8.2,2013,Farhan Akhtar;Sonam Kapoor;Pawan Malhotra;Art Malik,186 ,https://www.imdb.com//title/tt2356180/
7-beon-bang-ui seon-mul,8.2,2013,Seung-ryong Ryu;So Won Kal;Dal-su Oh;Man-sik Jeong,127 ,https://www.imdb.com//title/tt2659414/
Rush,8.1,2013,Daniel Brühl;Chris Hemsworth;Olivia Wilde;Alexandra Maria Lara,123 ,https://www.imdb.com//title/tt1979320/
Prisoners,8.1,2013,Hugh Jackman;Jake Gyllenhaal;Viola Davis;Melissa Leo,153 ,https://www.imdb.com//title/tt1392214/
Vishwaroopam,8.1,2013,Pooja Kumar;Miles Anderson;Kamal Haasan;Rahul Bose,148 ,https://www.imdb.com//title/tt2199711/
12 Years a Slave,8.1,2013,Chiwetel Ejiofor;Michael Kenneth Williams;Michael Fassbender;Brad Pitt,134 ,https://www.imdb.com//title/tt2024544/
Her,8,2013,Joaquin Phoenix;Amy Adams;Scarlett Johansson;Rooney Mara,126 ,https://www.imdb.com//title/tt1798709/
Short Term 12,8,2013,Brie Larson;Frantz Turner;John Gallagher Jr.;Kaitlyn Dever,96 ,https://www.imdb.com//title/tt2370248/
Special Chabbis,8,2013,Akshay Kumar;Anupam Kher;Manoj Bajpayee;Jimmy Sheirgill,144 ,https://www.imdb.com//title/tt2377938/
Kaguya-hime no monogatari,8,2013,Chloë Grace Moretz;James Caan;Mary Steenburgen;James Marsden,137 ,https://www.imdb.com//title/tt2576852/
Ugly,8,2013,Rahul Bhatt;Ronit Roy;Tejaswini Kolhapure;Vineet Kumar Singh,128 ,https://www.imdb.com//title/tt2882328/
Mumbai Police,8,2013,Prithviraj Sukumaran;Jayasurya;Rahman;Riyaz Khan,145 ,https://www.imdb.com//title/tt2924472/
Memories,8,2013,Prithviraj Sukumaran;Sreejith Ravi;Vijayaraghavan;Suresh Krishna,132 ,https://www.imdb.com//title/tt3124456/
Ankhon Dekhi,8,2013,Sanjay Mishra;Seema Bhargava;Rajat Kapoor;Taranjit Kaur,107 ,https://www.imdb.com//title/tt3614516/
Dallas Buyers Club,8,2013,Matthew McConaughey;Jennifer Garner;Jared Leto;Steve Zahn,117 ,https://www.imdb.com//title/tt0790636/
Before Midnight,7.9,2013,Ethan Hawke;Julie Delpy;Seamus Davey-Fitzpatrick;Ariane Labed,109 ,https://www.imdb.com//title/tt2209418/
Waar,7.9,2013,Shaan Shahid;Hamza Ali Abbasi;Shamoon Abbasi;Ayesha Khan,130 ,https://www.imdb.com//title/tt1821700/
Sen Aydinlatirsin Geceyi,7.9,2013,Alican Akman;Ali Atay;Tansu Biçer;Cengiz Bozkurt,107 ,https://www.imdb.com//title/tt2905772/
Gekijouban Steins;Gate: Fuka ryouiki no dejavu,7.9,2013,Mamoru Miyano;Asami Imai;Kana Hanazawa;Tomokazu Seki,90 ,https://www.imdb.com//title/tt2967286/
Berserk: Ougon jidai-hen III - Kourin,7.9,2013,Marc Diraison;Hiroaki Iwanaga;Carrie Keranen;Takahiro Sakurai,110 ,https://www.imdb.com//title/tt2358913/
Soshite chichi ni naru,7.8,2013,Masaharu Fukuyama;Machiko Ono;Yôko Maki;Lily Franky,121 ,https://www.imdb.com//title/tt2331143/
Mikra Anglia,7.8,2013,Penelope Tsilika;Sofia Kokkali;Aneza Papadopoulou;Andreas Konstantinou,132 ,https://www.imdb.com//title/tt3253650/
La grande bellezza,7.8,2013,Toni Servillo;Carlo Verdone;Sabrina Ferilli;Carlo Buccirosso,141 ,https://www.imdb.com//title/tt2358891/
The Lunchbox,7.8,2013,Irrfan Khan;Nimrat Kaur;Nawazuddin Siddiqui;Lillete Dubey,104 ,https://www.imdb.com//title/tt2350496/
La migliore offerta,7.8,2013,Geoffrey Rush;Jim Sturgess;Sylvia Hoeks;Donald Sutherland,131 ,https://www.imdb.com//title/tt1924396/
Kaze tachinu,7.8,2013,Hideaki Anno;Hidetoshi Nishijima;Miori Takimoto;Masahiko Nishimura,126 ,https://www.imdb.com//title/tt2013293/
De Hobbit: de Woestenij van Smaug,7.8,2013,Ian McKellen;Martin Freeman;Richard Armitage;Ken Stott,161 ,https://www.imdb.com//title/tt1170358/
Captain Phillips,7.8,2013,Tom Hanks;Barkhad Abdi;Barkhad Abdirahman;Catherine Keener,134 ,https://www.imdb.com//title/tt1535109/
Kai po che!,7.8,2013,Amit Sadh;Sushant Singh Rajput;Rajkummar Rao;Amrita Puri,130 ,https://www.imdb.com//title/tt2213054/
About Time,7.8,2013,Domhnall Gleeson;Rachel McAdams;Bill Nighy;Lydia Wilson,123 ,https://www.imdb.com//title/tt2194499/
Byeon-ho-in,7.7,2013,Kang-ho Song;Kwang Soo Cha;Kwak Do-won;Han Gi-Joong,127 ,https://www.imdb.com//title/tt3404140/
Madras Cafe,7.7,2013,John Abraham;Nargis Fakhri;Raashi Khanna;Prakash Belawadi,130 ,https://www.imdb.com//title/tt2855648/
The Beautiful Risk,7.7,2013,Shaun Benson;Eliane Gagnon;Michel Perron;Marc-André Boulanger,91 ,https://www.imdb.com//title/tt2749296/
Kelebegin Rüyasi,7.7,2013,Kivanç Tatlitug;Mert Firat;Belçim Bilgin;Farah Zeynep Abdullah,138 ,https://www.imdb.com//title/tt2608224/
Le passé,7.7,2013,Bérénice Bejo;Tahar Rahim;Ali Mosaffa;Pauline Burlet,130 ,https://www.imdb.com//title/tt2404461/
La vie d'Adèle,7.7,2013,Léa Seydoux;Adèle Exarchopoulos;Salim Kechiouche;Aurélien Recoing,180 ,https://www.imdb.com//title/tt2278871/
Nebraska,7.7,2013,Bruce Dern;Will Forte;June Squibb;Bob Odenkirk,115 ,https://www.imdb.com//title/tt1821549/
Star Trek: Into Darkness,7.7,2013,Chris Pine;Zachary Quinto;Zoe Saldana;Benedict Cumberbatch,132 ,https://www.imdb.com//title/tt1408101/
Gravity,7.7,2013,Sandra Bullock;George Clooney;Ed Harris;Orto Ignatiussen,91 ,https://www.imdb.com//title/tt1454468/
Django Unchained,8.4,2012,Jamie Foxx;Christoph Waltz;Leonardo DiCaprio;Kerry Washington,165 ,https://www.imdb.com//title/tt1853728/
The Dark Knight Rises,8.4,2012,Christian Bale;Tom Hardy;Anne Hathaway;Gary Oldman,164 ,https://www.imdb.com//title/tt1345836/
It's Such a Beautiful Day,8.3,2012,No actors found,62 ,https://www.imdb.com//title/tt2396224/
Jagten,8.3,2012,Mads Mikkelsen;Thomas Bo Larsen;Annika Wedderkopp;Lasse Fogelstrøm,115 ,https://www.imdb.com//title/tt2106476/
Shahid,8.2,2012,Rajkummar Rao;Prabhleen Sandhu;Mohd. Zeeshan Ayyub;Baljinder Kaur,129 ,https://www.imdb.com//title/tt2181831/
Ustad Hotel,8.2,2012,Dulquer Salmaan;Thilakan;Siddique;Nithya Menen,151 ,https://www.imdb.com//title/tt2218988/
Naduvula Konjam Pakkatha Kaanom,8.2,2012,Vijay Sethupathi;Gayathrie;Bagavathi Perumal;Rajkumar,155 ,https://www.imdb.com//title/tt2564144/
Television,8.2,2012,Shahir Huda Rumi;Chanchal Chowdhury;Nusrat Imrose Tisha;Mosharraf Karim,106 ,https://www.imdb.com//title/tt2564706/
Paan Singh Tomar,8.2,2012,Irrfan Khan;Mahie Gill;Rajesh Abhay;Hemendra Dandotiya,135 ,https://www.imdb.com//title/tt1620933/
Gangs of Wasseypur,8.2,2012,Manoj Bajpayee;Richa Chadha;Nawazuddin Siddiqui;Tigmanshu Dhulia,321 ,https://www.imdb.com//title/tt1954470/
Thuppakki,8.1,2012,Joseph Vijay;Kajal Aggarwal;Vidyut Jammwal;Sathyan,165 ,https://www.imdb.com//title/tt2187153/
Barfi!,8.1,2012,Ranbir Kapoor;Priyanka Chopra Jonas;Ileana D'Cruz;Saurabh Shukla,151 ,https://www.imdb.com//title/tt2082197/
Ôkami kodomo no Ame to Yuki,8.1,2012,Aoi Miyazaki;Takao Osawa;Haru Kuroki;Yukito Nishii,117 ,https://www.imdb.com//title/tt2140203/
Kahaani,8.1,2012,Vidya Balan;Parambrata Chattopadhyay;Indraneil Sengupta;Nawazuddin Siddiqui,122 ,https://www.imdb.com//title/tt1821480/
OMG: Oh My God!,8.1,2012,Paresh Rawal;Akshay Kumar;Mithun Chakraborty;Mahesh Manjrekar,125 ,https://www.imdb.com//title/tt2283748/
Ship of Theseus,8.1,2012,Aydah El-Kashef;Yogesh Shah;Faraz Khan;Hannan Youssef,140 ,https://www.imdb.com//title/tt1773764/
Pizza,8,2012,Vijay Sethupathi;Ramya Nambeeshan;Aadukalam Naren;Karunakaran,127 ,https://www.imdb.com//title/tt2585562/
The Avengers,8,2012,Robert Downey Jr.;Chris Evans;Scarlett Johansson;Jeremy Renner,143 ,https://www.imdb.com//title/tt0848228/
Amour,7.9,2012,Jean-Louis Trintignant;Emmanuelle Riva;Isabelle Huppert;Alexandre Tharaud,127 ,https://www.imdb.com//title/tt1602620/
Miss Lovely,7.9,2012,Nawazuddin Siddiqui;Niharika Singh;Anil George;Zeena Bhatia,113 ,https://www.imdb.com//title/tt1629715/
One Piece Film Z,7.9,2012,Mayumi Tanaka;Kazuya Nakai;Akemi Okamura;Kappei Yamaguchi,108 ,https://www.imdb.com//title/tt2375379/
Ernest et Célestine,7.9,2012,Lambert Wilson;Pauline Brunner;Anne-Marie Loop;Patrice Melennec,80 ,https://www.imdb.com//title/tt1816518/
The Perks of Being a Wallflower,7.9,2012,Logan Lerman;Emma Watson;Ezra Miller;Paul Rudd,103 ,https://www.imdb.com//title/tt1659337/
Life of Pi,7.9,2012,Suraj Sharma;Irrfan Khan;Adil Hussain;Tabu,127 ,https://www.imdb.com//title/tt0454876/
Vicky Donor,7.8,2012,Ayushmann Khurrana;Yami Gautam;Annu Kapoor;Dolly Ahluwalia,126 ,https://www.imdb.com//title/tt2317337/
"Gwang-hae, wang-i doin nam-ja",7.8,2012,Lee Byung-hun;Seung-ryong Ryu;Han Hyo-joo;Kim In-kwon,131 ,https://www.imdb.com//title/tt2290840/
Berserk: Ougon jidai-hen II - Dorudorei koryaku,7.8,2012,Carrie Keranen;Orion Acaba;Chris Jai Alex;G.K. Bowes,95 ,https://www.imdb.com//title/tt2358911/
Dag,7.8,2012,Caglar Ertugrul;Ufuk Bayraktar;Firat Dogruloglu;Mesut Akusta,90 ,https://www.imdb.com//title/tt2471640/
De Hobbit: Een onverwachte reis,7.8,2012,Martin Freeman;Ian McKellen;Richard Armitage;Andy Serkis,169 ,https://www.imdb.com//title/tt0903624/
Moonrise Kingdom,7.8,2012,Jared Gilman;Kara Hayward;Bruce Willis;Bill Murray,94 ,https://www.imdb.com//title/tt1748122/
English Vinglish,7.8,2012,Sridevi;Adil Hussain;Mehdi Nebbou;Priya Anand,134 ,https://www.imdb.com//title/tt2181931/
Skyfall,7.8,2012,Daniel Craig;Javier Bardem;Naomie Harris;Judi Dench,143 ,https://www.imdb.com//title/tt1074638/
Road to Ninja: Naruto the Movie,7.7,2012,Junko Takeuchi;Chie Nakamura;Toshiyuki Morikawa;Emi Shinohara,109 ,https://www.imdb.com//title/tt2290828/
Eega,7.7,2012,Sudeep;Nani;Samantha Akkineni;Hamsa Nandini,145 ,https://www.imdb.com//title/tt2258337/
Nanban,7.7,2012,Joseph Vijay;Jiiva;Srikanth;Ileana D'Cruz,188 ,https://www.imdb.com//title/tt2180477/
Treto poluvreme,7.7,2012,Katarina Ivanovska;Sasko Kocev;Richard Sammel;Rade Serbedzija,113 ,https://www.imdb.com//title/tt2069100/
The Broken Circle Breakdown,7.7,2012,Veerle Baetens;Johan Heldenbergh;Nell Cattrysse;Geert Van Rampelberg,111 ,https://www.imdb.com//title/tt2024519/
